Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Yield_Metric_t_ha,Profit_Margin_Pct,Water_Productivity_t_m3,Total_NPK_kg_ha,Cost_Per_Tonne_INR,Pesticide_Risk_Ratio
SF13542,Andhra Pradesh,Krishna,Cotton,Rabi,2.68,373.6,22.9,39.6,7.5,6.57,21.4,76.3,83.1,56.7,Sprinkler,214.4,2.34,0.77,1.29,3.46,66257,199366,229249,29883,2122,1.631,31.2,1.29,13.03517136,0.001630537,216.1,57620.23121,0.075
SF13543,Telangana,Warangal,Pulses,Rabi,13.34,586.6,20.8,55.5,7.4,7.46,22.1,205.8,54.9,130.1,Sprinkler,113.7,5.78,0.75,0.77,10.27,77403,915673,794929,-120744,5552,1.85,47.6,0.77,-15.18928106,0.001849784,390.8,89159.98053,0.121428571
SF13544,Maharashtra,Nashik,Groundnut,Kharif,7.34,1183.9,26.1,68.2,8.9,6.12,20,81.5,39,96.7,Rainfed,245,4.42,0.88,1.04,7.63,61074,549356,465995,-83361,1733,4.403,65,1.04,-17.88881855,0.00440277,217.2,71999.47575,0.068
SF13545,Andhra Pradesh,Krishna,Maize,Rabi,3.14,431.8,23.1,52.3,7.5,7,18.6,72.2,92.9,117.2,Flood,114.1,3.32,0.97,4.16,13.06,20356,187471,265849,78378,2128,6.137,36.9,4.16,29.48214964,0.006137218,282.3,14354.59418,0.0899729
SF13546,Andhra Pradesh,Krishna,Chilli,Kharif,13.45,658.6,31.6,81.6,7,6.36,33.7,40,62.4,151.3,Flood,253.4,6.22,0.68,2.34,31.47,111772,1046037,3517465,2471428,10637,2.959,42,2.34,70.26162307,0.002958541,253.7,33239.18017,0.148095238
SF13547,Punjab,Ludhiana,Chilli,Kharif,5.3,962.9,29.2,69.1,5.3,5.28,31.2,136.6,54.3,131.4,Rainfed,227.4,4.13,0.75,0.3,1.59,100055,374365,159087,-215278,1726,0.921,72.2,0.3,-135.320925,0.000921205,322.3,235449.6855,0.057202216
SF13548,Telangana,Nalgonda,Sugarcane,Kharif,5.79,910.2,26.7,65.6,8.1,7.5,35.2,137.1,85,86.3,Rainfed,98.5,5.69,0.74,31.83,184.3,3462,400235,638047,237812,6500,28.354,43,31.83,37.27186242,0.028353846,308.4,2171.649485,0.132325581
SF13549,Andhra Pradesh,Guntur,Cotton,Zaid,3.85,132.2,29.5,50.1,7.5,6.14,20.5,130,58.1,95.6,Rainfed,180.3,5.83,0.9,0.75,2.89,67828,192372,196023,3651,1748,1.653,33.8,0.75,1.862536539,0.001653318,283.7,66564.70588,0.172485207
SF13550,Maharashtra,Nashik,Rice,Kharif,10.86,914.6,30.7,69,5.6,6.11,30.2,151.4,56.2,120.8,Rainfed,195.4,6.81,0.84,2.31,25.09,21849,599350,548191,-51159,8960,2.8,57,2.31,-9.33233125,0.002800223,328.4,23888.00319,0.119473684
SF13551,Andhra Pradesh,Guntur,Chilli,Rabi,10.85,510.8,28.5,49.9,7.8,6.44,18.6,113,44,101.5,Drip,77.8,4.24,0.74,2.25,24.41,107081,565093,2613847,2048754,5491,4.445,41.2,2.25,78.38079275,0.004445456,258.5,23150.06145,0.102912621
SF13552,Madhya Pradesh,Indore,Cotton,Rabi,1.76,586.6,24.1,49.1,7.7,6.92,24.1,44.7,43.1,103.9,Rainfed,228.3,4.78,0.86,1.3,2.29,69316,131203,158734,27531,714,3.207,35.7,1.3,17.34411027,0.003207283,191.7,57293.88646,0.133893557
SF13553,Telangana,Nalgonda,Cotton,Kharif,11.7,891.7,27.2,80.8,8,7.06,30.3,106.2,37.5,87.1,Flood,162.8,6.16,0.67,1.48,17.32,74640,884213,1292765,408552,11572,1.497,59.3,1.48,31.60295955,0.001496716,230.8,51051.55889,0.103878583
SF13554,Andhra Pradesh,Guntur,Groundnut,Kharif,5.17,909.8,31.1,55.3,6.3,5.75,32.5,86.6,71.6,90.8,Rainfed,216.4,3.61,0.66,0.6,3.1,59179,348304,183455,-164849,1382,2.243,47.4,0.6,-89.85800333,0.002243126,249,112356.129,0.076160338
SF13555,Madhya Pradesh,Indore,Wheat,Rabi,5.78,783.6,20.5,42.8,7,7.66,26,122.9,69.9,145.1,Sprinkler,101.1,5.02,0.97,1.09,6.3,25532,361782,160852,-200930,3443,1.83,41.4,1.09,-124.9160719,0.0018298,337.9,57425.71429,0.121256039
SF13556,Karnataka,Raichur,Wheat,Zaid,9.22,341,33.7,54.9,10.4,7.05,28.9,156.9,41.6,149.8,Rainfed,116.1,4.37,0.8,1.87,17.24,24325,483430,419363,-64067,2961,5.822,30.7,1.87,-15.27721807,0.005822357,348.3,28041.18329,0.142345277
SF13557,Telangana,Nalgonda,Rice,Kharif,10.06,1154.9,26.5,74.1,8.1,6.39,36.4,167.4,55.8,156.2,Drip,205.8,2.82,0.92,3.86,38.83,19929,561999,773843,211844,11900,3.263,56.1,3.86,27.37557877,0.003263025,379.4,14473.3196,0.05026738
SF13558,Tamil Nadu,Erode,Rice,Rabi,11.19,585.4,24,70.8,6.4,7.91,30.6,135.3,42.9,114.3,Flood,175.1,5.87,0.95,0.63,7.05,20582,710169,145103,-565066,20102,0.351,49.2,0.63,-389.4240643,0.000350711,292.5,100733.1915,0.119308943
SF13559,Madhya Pradesh,Indore,Pulses,Kharif,8.76,654.5,28.4,66.1,5.7,7.21,28.9,161.6,68.5,71.5,Drip,122.6,1.61,0.91,1.19,10.42,77383,581076,806331,225255,2297,4.536,61.8,1.19,27.93579808,0.004536352,301.6,55765.45106,0.02605178
SF13560,Telangana,Warangal,Chilli,Kharif,5.85,1099.7,31.3,62.7,6.6,7.27,41.3,127.9,69.9,130.9,Rainfed,119.1,6.95,0.79,1.37,8.01,95018,351187,761094,409907,1997,4.011,47.3,1.37,53.85760497,0.004011017,328.7,43843.57054,0.146934461
SF13561,Punjab,Ludhiana,Wheat,Rabi,5.13,786.5,23.1,59.4,6.9,7.85,28.3,129.1,33.1,98.8,Drip,147.8,4.52,0.69,0.74,3.8,24204,250680,91975,-158705,2462,1.543,45.8,0.74,-172.552324,0.001543461,261,65968.42105,0.098689956
SF13562,Punjab,Ludhiana,Chilli,Kharif,14.33,1125.2,24.2,71.6,6.5,5.27,34.7,116.2,66.5,162.6,Sprinkler,134.5,4.53,0.87,0.3,4.3,94931,996733,408203,-588530,7917,0.543,60.4,0.3,-144.1758145,0.000543135,345.3,231798.3721,0.075
SF13563,Maharashtra,Nashik,Wheat,Rabi,5.42,378.4,23.5,64.7,7.6,5.63,31.1,123.2,42.3,90.6,Rainfed,212.8,5.63,0.89,0.62,3.36,23767,329714,79857,-249857,1774,1.894,37.6,0.62,-312.8805239,0.001894025,256.1,98129.16667,0.149734043
SF13564,Gujarat,Rajkot,Pulses,Rabi,2.91,150.9,21.4,49.3,6.9,6.84,20.7,118.8,58.5,125.6,Rainfed,270.6,2.5,0.93,0.68,1.98,79701,188974,157808,-31166,613,3.23,37.5,0.68,-19.74931562,0.003230016,302.9,95441.41414,0.066666667
SF13565,Andhra Pradesh,Guntur,Chilli,Rabi,6.98,219.6,19.4,57.6,7,6.03,21.1,82.2,50.1,65.7,Sprinkler,244.8,4.57,0.67,0.81,5.65,99017,576706,559446,-17260,4504,1.254,37.9,0.81,-3.085194996,0.00125444,198,102071.8584,0.120580475
SF13566,Telangana,Warangal,Wheat,Kharif,3.37,747.8,29.6,61.2,6.4,7.77,30,143.5,40.7,128.6,Rainfed,255.8,8.52,0.68,0.88,2.97,18583,233979,55192,-178787,930,3.194,32.7,0.88,-323.9364401,0.003193548,312.8,78780.80808,0.260550459
SF13567,Telangana,Warangal,Pulses,Kharif,13.29,769.7,25,68.2,5.8,6.32,24.5,111.8,82.4,78.1,Flood,187.6,7.31,0.92,1.26,16.75,59195,961845,991516,29671,5336,3.139,44.7,1.26,2.99248827,0.003139055,272.3,57423.58209,0.163534676
SF13568,Andhra Pradesh,Guntur,Sugarcane,Rabi,8.33,316.2,23.5,64.2,7.3,5.48,27.1,109.4,45.5,103.6,Drip,170.6,4.76,0.88,7.9,65.81,3148,518886,207170,-311716,14406,4.568,39.1,7.9,-150.4638703,0.004568235,258.5,7884.607203,0.12173913
SF13569,Punjab,Ludhiana,Groundnut,Zaid,12.24,427.2,30.8,40.3,7.8,5.84,25.6,145.7,53.8,142.9,Rainfed,188.3,4.67,0.87,0.66,8.08,55352,760767,447244,-313523,3478,2.323,45.6,0.66,-70.10110812,0.002323174,342.4,94154.33168,0.102412281
SF13570,Tamil Nadu,Erode,Wheat,Rabi,0.88,353.8,25.8,49.4,6.3,7.88,23.6,104.4,34.2,151.7,Flood,109.7,8.33,0.72,0.46,0.4,26639,58368,10656,-47712,524,0.763,15.6,0.46,-447.7477477,0.000763359,290.3,145920,0.533974359
SF13571,Madhya Pradesh,Indore,Maize,Kharif,8.55,798.7,25.2,75.1,6.1,8.11,35.2,160.9,61.5,145.5,Sprinkler,190.2,3.26,0.75,0.42,3.59,20748,573939,74485,-499454,5228,0.687,63.9,0.42,-670.5430624,0.000686687,367.9,159871.5877,0.051017214
SF13572,Gujarat,Rajkot,Rice,Kharif,14.77,765.1,25.9,76.1,5.9,6.21,25.5,40,40,123.6,Rainfed,201.7,9.1,0.86,2.46,36.33,17494,946057,635557,-310500,11012,3.299,44.5,2.46,-48.85478407,0.003299128,203.6,26040.65511,0.204494382
SF13573,Karnataka,Raichur,Chilli,Kharif,4.68,608.1,28.2,79.5,7.9,7.27,37.6,125.5,71.4,111.2,Flood,252.4,5.5,0.92,1.67,7.82,114735,360622,897228,536606,3862,2.025,57.9,1.67,59.80709474,0.002024858,308.1,46115.34527,0.094991364
SF13574,Karnataka,Raichur,Wheat,Zaid,9.17,133.8,27.5,53.5,9.8,6.69,8,79,52,119.7,Rainfed,106.5,5.64,0.66,1.85,16.96,24827,644280,421066,-223214,2722,6.231,19.5,1.85,-53.01164188,0.006230713,250.7,37988.20755,0.289230769
SF13575,Andhra Pradesh,Guntur,Wheat,Kharif,8.22,964.2,26.5,63.6,6.7,6.18,36.8,96.1,77,109.8,Sprinkler,308.9,1.93,0.8,2.37,19.48,24799,522128,483085,-39043,4122,4.726,62.1,2.37,-8.082014552,0.004725861,282.9,26803.28542,0.031078905
SF13576,Gujarat,Rajkot,Cotton,Rabi,4.3,546.2,21.8,45.3,8.4,5.98,22.3,160.1,60.3,149.3,Drip,166.3,4.46,1,0.95,4.08,64898,235656,264784,29128,2901,1.406,41,0.95,11.00066469,0.001406412,369.7,57758.82353,0.108780488
SF13577,Karnataka,Raichur,Pulses,Kharif,10.48,789.2,29.1,76.9,6,6.5,29.6,41.7,54.3,77.9,Flood,91.5,2.7,0.89,1.07,11.21,71535,534418,801907,267489,4881,2.297,50.9,1.07,33.35661118,0.002296661,173.9,47673.32739,0.053045187
SF13578,Tamil Nadu,Erode,Wheat,Rabi,6.92,80,23.5,63.1,6.7,7.55,24.8,155.5,15,105.7,Flood,222.3,4.51,0.89,0.79,5.47,23098,507803,126346,-381457,5287,1.035,41.9,0.79,-301.9145838,0.001034613,276.2,92834.18647,0.107637232
SF13579,Punjab,Ludhiana,Rice,Kharif,1.41,571.6019185,27.7,82.6,7,6.42,32,148.3,62.8,136.5,Flood,248.5,4.03,0.77,3.77,5.32,19999,106402,106395,-7,2141,2.485,61.5,3.77,-0.006579257,0.00248482,347.6,20000.37594,0.065528455
SF13580,Gujarat,Rajkot,Wheat,Kharif,11.99,632,27.5,82.7,6.3,7.12,33.8,133.9,43.6,116.6,Drip,253.4,6.23,0.76,3.32,39.81,24334,865108,968737,103629,6114,6.511,57.7,3.32,10.69733065,0.006511286,294.1,21730.92188,0.10797227
SF13581,Madhya Pradesh,Indore,Chilli,Rabi,13.6,473.1,22.2,57.8,5.7,7.37,20.6,174.2,76.4,131.8,Sprinkler,273.9,5.76,0.85,1.52,20.67,99958,1028732,2066132,1037400,9649,2.142,40.6,1.52,50.20976395,0.002142191,382.4,49769.32753,0.141871921
SF13582,Andhra Pradesh,Krishna,Sugarcane,Rabi,14.65,459.8,26.3,75.6,7.2,6.11,29.3,134.1,58.4,116.6,Sprinkler,233.4,4.66,0.66,47.8,700.27,2905,966704,2034284,1067580,26779,26.15,46.2,47.8,52.47939816,0.026149968,309.1,1380.473246,0.100865801
SF13583,Telangana,Nalgonda,Rice,Kharif,1.23,600.7,27.3,64.8,6.5,6.55,38.2,77.6,59.9,157.2,Flood,158.5,5.47,0.75,4.16,5.12,20447,73114,104689,31575,2412,2.123,45.2,4.16,30.16076188,0.00212272,294.7,14280.07813,0.121017699
SF13584,Telangana,Warangal,Chilli,Kharif,8.2,692.5,30.9,58.5,5.8,6.59,35.9,70.2,73.4,104.5,Drip,92.4,4.52,0.72,2.78,22.8,105503,549777,2405468,1855691,5253,4.34,42.3,2.78,77.144697,0.004340377,248.1,24113.02632,0.106855792
SF13585,Telangana,Warangal,Rice,Kharif,11.53,618.4,30.5,63.2,6.5,6.96,33.7,146.6,54.2,88.9,Sprinkler,61.7,7.98,0.87,4.35,50.16,22542,710974,1130707,419733,17997,2.787,44.1,4.35,37.12128783,0.002787131,289.7,14174.12281,0.180952381
SF13586,Gujarat,Rajkot,Wheat,Kharif,11.09,526.9,29,63.5,6.6,6.76,30.3,91.6,67,104.9,Rainfed,56,3.18,0.74,2.63,29.17,20408,410160,595301,185141,2899,10.062,53.9,2.63,31.10040131,0.01006209,263.5,14061.0216,0.058998145
SF13587,Andhra Pradesh,Krishna,Chilli,Zaid,9.93,80,34.3,46,9.7,6.07,15,180.3,61.1,139,Drip,108.4,1.37,0.95,1.09,10.82,99182,482371,1073149,590778,5290,2.045,53.2,1.09,55.05088296,0.002045369,380.4,44581.42329,0.02575188
SF13588,Karnataka,Raichur,Cotton,Zaid,6.69,497.3,32.9,57.7,7.5,6.24,24.7,105.8,48.6,155.2,Sprinkler,170.2,7.04,0.73,1.28,8.56,70693,498665,605132,106467,4688,1.826,32.4,1.28,17.59401255,0.001825939,309.6,58255.25701,0.217283951
SF13589,Telangana,Warangal,Maize,Kharif,3.38,1134.6,28,66.4,7.3,7.33,27.1,151.2,74.1,120,Rainfed,183.6,6.95,0.9,2.16,7.3,23848,211229,174090,-37139,1063,6.867,51.6,2.16,-21.33321845,0.006867357,345.3,28935.47945,0.134689922
SF13590,Andhra Pradesh,Guntur,Cotton,Rabi,11.17,439.8,25.2,55.3,8.7,5.77,23.9,62.6,50.8,105.8,Sprinkler,112.2,1.97,0.7,0.6,6.7,74421,749367,498621,-250746,7176,0.934,59.1,0.6,-50.28789401,0.000933668,219.2,111845.8209,0.033333333
SF13591,Karnataka,Raichur,Cotton,Kharif,7.56,1088,27.9,72.7,6.5,7.51,40.6,167.8,55.7,53.4,Rainfed,222.7,4.11,0.66,0.79,5.97,65503,479839,391053,-88786,2611,2.286,64.3,0.79,-22.70433931,0.00228648,276.9,80375.04188,0.063919129
SF13592,Madhya Pradesh,Indore,Wheat,Kharif,6.32,1176.9,23.5,73.6,5,6.68,31.8,96.9,52.8,101.1,Rainfed,300.6,1.83,0.79,2.12,13.4,23382,459913,313319,-146594,1979,6.771,61.5,2.12,-46.78745943,0.006771097,250.8,34321.86567,0.029756098
SF13593,Madhya Pradesh,Indore,Rice,Kharif,4.19,698.7,27.7,62.4,7.7,5.74,31.6,108.1,67.1,76.3,Flood,219.1,3.89,0.85,1.51,6.33,24439,299234,154699,-144535,7404,0.855,47,1.51,-93.42982178,0.000854943,251.5,47272.35387,0.082765957
SF13594,Andhra Pradesh,Guntur,Rice,Rabi,6.63,457,25.2,74.2,6.3,6.52,39.9,125.3,20.8,84.3,Flood,109.2,6.98,0.82,3.19,21.15,21300,424258,450495,26237,11849,1.785,34.6,3.19,5.824038003,0.001784961,230.4,20059.47991,0.201734104
SF13595,Telangana,Warangal,Rice,Zaid,7.2,484.9,32.7,59.3,8.7,6.81,24.2,154.4,54.5,80.8,Flood,140.7,2.86,0.84,3.17,22.82,25015,424350,570842,146492,12776,1.786,53.8,3.17,25.6624425,0.001786162,289.7,18595.53024,0.053159851
SF13596,Andhra Pradesh,Krishna,Pulses,Kharif,14.2,816.7,28.3,72.2,8,6.86,20,152.4,32.2,90.8,Drip,250.3,1.4,0.83,1.69,24,82946,1110632,1990704,880072,4653,5.158,62.6,1.69,44.20908382,0.005157963,275.4,46276.33333,0.022364217
SF13597,Telangana,Nalgonda,Chilli,Rabi,11.74,593.2,23.3,60,7.4,7.02,26,150.1,67,110.4,Drip,115.6,8.59,0.66,2.23,26.18,111224,761807,2911844,2150037,4494,5.826,33.1,2.23,73.83764377,0.005825545,327.5,29098.81589,0.259516616
SF13598,Telangana,Nalgonda,Wheat,Rabi,6.9,495.5,27.8,48.8,7.6,7.69,22.6,64.7,86.1,56.1,Rainfed,203.1,5.79,0.93,0.89,6.14,25009,475282,153555,-321727,1911,3.213,52.8,0.89,-209.5190648,0.003212977,206.9,77407.49186,0.109659091
SF13599,Andhra Pradesh,Krishna,Rice,Kharif,2.16,876.5,32.7,64.6,5.4,7.5,34.7,135.3,64.3,137.2,Rainfed,304.8,3.01,0.88,1.59,3.43,20811,145138,71382,-73756,1766,1.942,64.2,1.59,-103.3257684,0.001942242,336.8,42314.28571,0.046884735
SF13600,Punjab,Ludhiana,Pulses,Rabi,1.3,633.4,21.8,67.3,7.9,7.85,27.8,62.1,51.5,136,Flood,186.5,3.31,0.82,0.3,0.39,77283,78921,30140,-48781,539,0.724,48.3,0.3,-161.8480425,0.000723562,249.6,202361.5385,0.068530021
SF13601,Gujarat,Rajkot,Pulses,Kharif,7.32,919.8,27.7,74.7,5.6,6.87,27,129.5,62.3,47.9,Flood,152.1,4.18,0.93,1.54,11.27,76876,462332,866393,404061,3345,3.369,60.9,1.54,46.63714965,0.003369208,239.7,41023.24756,0.06863711
SF13602,Telangana,Warangal,Groundnut,Kharif,9.01,841.6,32.1,59.2,6.8,7.07,34.3,143.6,90.1,109.1,Sprinkler,255,4.77,0.67,1.52,13.7,67986,654168,931408,277240,4726,2.899,56.9,1.52,29.76568808,0.002898857,342.8,47749.48905,0.083831283
SF13603,Punjab,Ludhiana,Rice,Kharif,7.26,830.3,30.3,84.5,6.1,6.81,30.1,83.1,64,123.8,Rainfed,280.3,3.13,0.7,3.93,28.53,20400,543394,582012,38618,7092,4.023,77.2,3.93,6.63525838,0.004022843,270.9,19046.40729,0.040544041
SF13604,Telangana,Nalgonda,Cotton,Zaid,11.78,465,31.1,62.6,7.1,7.18,23,159,53.8,121.7,Drip,162.1,5.8,0.71,1.32,15.55,71271,860365,1108264,247899,7120,2.184,37.8,1.32,22.36822634,0.002183989,334.5,55328.93891,0.153439153
SF13605,Maharashtra,Nashik,Wheat,Kharif,8.96,1063.1,26.5,71.4,6.9,7.25,29.3,104.2,30.7,87.4,Flood,116.9,8.65,0.82,1.79,16.04,22573,670876,362071,-308805,6126,2.618,53,1.79,-85.28852076,0.002618348,222.3,41825.18703,0.163207547
SF13606,Madhya Pradesh,Indore,Maize,Rabi,10.54,343.4,22.4,64.8,7.7,7.06,17.2,101.1,61.7,107,Drip,218.4,3.3,0.79,2.69,28.35,21596,823511,612247,-211264,4875,5.815,36.2,2.69,-34.50633486,0.005815385,269.8,29048.00705,0.091160221
SF13607,Madhya Pradesh,Indore,Pulses,Kharif,12.29,922.7,28.6,71.6,7.2,6.8,28.7,108.4,51.9,81.7,Rainfed,135.6,5.31,0.74,1.31,16.1,75387,771535,1213731,442196,2293,7.021,61.1,1.31,36.43278453,0.007021369,242,47921.42857,0.08690671
SF13608,Maharashtra,Nashik,Wheat,Kharif,1.02,939.4,29.4,69.3,8.2,7.19,31,148.4,55.1,82.3,Flood,225.2,3.79,0.95,2.27,2.32,17667,65729,40987,-24742,732,3.169,55.1,2.27,-60.36548174,0.003169399,285.8,28331.46552,0.068784029
SF13609,Punjab,Ludhiana,Wheat,Rabi,5.57,1046.8,23.4,50.6,8.5,5.84,21.5,131.9,72.1,137.8,Flood,75.4,5.61,0.74,1.01,5.63,23064,286155,129850,-156305,3793,1.484,60.5,1.01,-120.3735079,0.001484313,341.8,50826.8206,0.092727273
SF13610,Madhya Pradesh,Indore,Pulses,Rabi,12.48,512.8,22.8,53.6,7.2,6.51,25.1,110.1,70.3,111.6,Drip,200.1,4.48,0.74,1.24,15.48,73482,872263,1137501,265238,4793,3.23,44.5,1.24,23.31760587,0.00322971,292,56347.73902,0.100674157
SF13611,Punjab,Ludhiana,Maize,Rabi,12.67,468.8,24.3,51.9,6.2,7.49,22,105.2,59.8,105.3,Sprinkler,151.5,2.77,0.81,1.64,20.78,18763,641815,389895,-251920,8035,2.586,52.2,1.64,-64.61226741,0.002586185,270.3,30886.18864,0.053065134
SF13612,Gujarat,Rajkot,Cotton,Rabi,14.41,519.2,25.1,40.5,8.7,6.28,28.7,126.7,40.9,100,Rainfed,256.9,4.19,0.96,0.98,14.12,62305,999668,879747,-119921,5368,2.63,35.2,0.98,-13.63130536,0.002630402,267.6,70798.017,0.119034091
SF13613,Telangana,Warangal,Rice,Kharif,10.66,1013.7,23.5,82.4,6.9,6.9,35.2,78.7,54.1,126.6,Drip,250.3,6.28,0.69,3.79,40.4,21488,732865,868115,135250,14066,2.872,45.6,3.79,15.5797331,0.002872174,259.4,18140.22277,0.137719298
SF13614,Andhra Pradesh,Krishna,Maize,Zaid,11.61,172.8,29.7,58.3,8.3,7.21,18,135,71.7,100,Rainfed,141.5,4.55,0.86,1.55,18,18604,735965,334872,-401093,4025,4.472,47.5,1.55,-119.7750185,0.00447205,306.7,40886.94444,0.095789474
SF13615,Punjab,Ludhiana,Groundnut,Rabi,3.38,354.4,22.3,78.8,5.5,6.79,31.5,132,62.9,50.2,Flood,109.6,0.64,0.78,1.37,4.63,53498,157237,247696,90459,2317,1.998,57.8,1.37,36.52016989,0.001998274,245.1,33960.47516,0.011072664
SF13616,Gujarat,Rajkot,Chilli,Rabi,2.95,577.3,21.2,54.8,7.6,7.14,24.7,179.2,63.8,59.9,Rainfed,176.8,5.88,0.74,1.62,4.78,128978,181463,616515,435052,862,5.545,38.8,1.62,70.56632848,0.005545244,302.9,37962.97071,0.151546392
SF13617,Karnataka,Raichur,Chilli,Kharif,3.91,826.6,34,81.9,6.7,7.24,33.4,122.5,71.2,122.4,Drip,123.4,2.84,0.94,1.6,6.26,105826,192748,662471,469723,2047,3.058,63,1.6,70.90468866,0.003058134,316.1,30790.41534,0.045079365
SF13618,Punjab,Ludhiana,Wheat,Rabi,7.87,442.4,21.3,64.4,7.6,6.44,26.3,86,53.4,76.6,Rainfed,278.8,7.62,0.91,2.31,18.18,20456,557349,371890,-185459,2322,7.829,24.6,2.31,-49.8693162,0.007829457,216,30657.26073,0.309756098
SF13619,Punjab,Ludhiana,Maize,Kharif,14.68,939.6,30.2,63.7,4.8,6.53,32.7,107.3,35.4,104.2,Rainfed,233.3,2.44,0.95,3.03,44.48,17696,971729,787118,-184611,5014,8.871,69.1,3.03,-23.45404374,0.008871161,246.9,21846.42536,0.035311143
SF13620,Tamil Nadu,Erode,Cotton,Rabi,13.21,260.2,20.6,59.3,9,8.1,26.7,109.6,82.1,96.6,Flood,206.6,5.39,0.92,0.3,3.96,71775,909275,284229,-625046,11326,0.35,32.5,0.3,-219.9092985,0.000349638,288.3,229614.899,0.165846154
SF13621,Karnataka,Raichur,Chilli,Zaid,7.02,122.5,34.7,59.9,8.9,7.5,16.3,126.1,43.7,105,Flood,158.5,6.68,1,0.56,3.93,111575,374980,438490,63510,5660,0.694,47.7,0.56,14.48379667,0.000694346,274.8,95414.75827,0.140041929
SF13622,Telangana,Nalgonda,Pulses,Rabi,13.8,574.5,24.8,46.9,8.3,6.74,17.2,123.7,63.1,105,Drip,219.7,6.95,0.89,1.8,24.84,76600,827571,1902744,1075173,5221,4.758,28.2,1.8,56.50644543,0.004757709,291.8,33316.0628,0.246453901
SF13623,Maharashtra,Nashik,Sugarcane,Kharif,6.64,879.1,30.8,81,7.3,6.28,42.6,185.6,88.9,102.3,Flood,55,5.04,0.89,61.72,409.82,3723,525034,1525760,1000726,13830,29.633,57.3,61.72,65.58869023,0.029632683,376.8,1281.13318,0.087958115
SF13624,Telangana,Nalgonda,Maize,Rabi,9.46,565.8,19.8,49.2,9.5,6.19,27.8,113.8,39,78.6,Flood,204.3,3.53,0.95,2.16,20.43,19338,646776,395075,-251701,7160,2.853,33,2.16,-63.70967538,0.002853352,231.4,31658.14978,0.106969697
SF13625,Maharashtra,Nashik,Wheat,Rabi,2.43,491.3,22.7,47.4,7.3,6.81,28.7,76.1,24.8,143.5,Drip,195,4.77,0.93,2.99,7.27,24371,155689,177177,21488,1145,6.349,42.1,2.99,12.12798501,0.006349345,244.4,21415.26823,0.113301663
SF13626,Andhra Pradesh,Krishna,Maize,Rabi,13.47,439.1,19.5,54.5,7,5.7,25.9,58.2,51.9,117.2,Flood,246.6,8.88,0.7,0.97,13.07,17330,1207553,226503,-981050,9675,1.351,27.7,0.97,-433.128921,0.001350904,227.3,92391.20122,0.320577617
SF13627,Andhra Pradesh,Guntur,Rice,Rabi,11.06,359.1,22.2,49.1,7.4,5.31,24.6,138.8,76.5,59.4,Flood,100.8,5.38,0.85,0.3,3.32,20480,549703,67994,-481709,22616,0.147,30,0.3,-708.4580992,0.000146799,274.7,165573.1928,0.179333333
SF13628,Andhra Pradesh,Guntur,Cotton,Zaid,10.53,261.1,33.1,42.5,8.6,6.96,18.3,93.3,65.1,164.7,Rainfed,198.3,5.69,0.83,0.85,8.95,68815,638873,615894,-22979,4321,2.071,34.6,0.85,-3.730999165,0.00207128,323.1,71382.4581,0.164450867
SF13629,Maharashtra,Nashik,Chilli,Kharif,6.55,650.4,30.2,72.9,6.6,7.95,28.7,123.2,46,126.3,Flood,202.7,4.07,0.65,0.44,2.88,103177,423847,297150,-126697,4450,0.647,65.1,0.44,-42.63738852,0.000647191,295.5,147169.0972,0.062519201
SF13630,Telangana,Warangal,Rice,Kharif,12.85,934,27,59.2,6.1,7.7,42.1,86.6,82.9,105.6,Flood,206.9,4.28,0.92,1.25,16.06,24483,970268,393197,-577071,27548,0.583,49.4,1.25,-146.7638359,0.000582982,275.1,60415.19303,0.086639676
SF13631,Telangana,Nalgonda,Groundnut,Kharif,5.92,748.5,28,83,6.7,6.83,24.4,150.7,57.2,99.4,Drip,241.8,2.66,0.77,2.66,15.75,51041,346554,803896,457342,2293,6.869,58.7,2.66,56.89069233,0.006868731,307.3,22003.42857,0.045315162
SF13632,Tamil Nadu,Erode,Pulses,Rabi,10.88,281.7,16.7,60.3,5.9,5.92,16.8,104.9,63.1,120.2,Rainfed,294.2,3.07,0.67,0.34,3.7,72179,724500,267062,-457438,2437,1.518,50.2,0.34,-171.2853195,0.00151826,288.2,195810.8108,0.061155378
SF13633,Andhra Pradesh,Krishna,Rice,Kharif,2.36,1136.7,25.9,71.6,7.2,6.55,16.7,57.6,61.1,154.2,Flood,164,2.86,0.92,2.93,6.91,22240,176694,153678,-23016,5772,1.197,71.6,2.93,-14.97676961,0.001197159,272.9,25570.767,0.039944134
